Latitude,Longitude
43.0586791,141.3554306
43.0586777,141.3525084
43.0586766,141.3445342
43.0586744,141.3461875
43.0586737,141.3525361
43.0586701,141.3558418
43.0586629,141.3556820
43.0586527,141.3523467
43.0586510,141.3525766
43.0586469,141.3461170
43.0586457,141.3451143
43.0586450,141.3525693
43.0586375,141.3476964
43.0586365,141.3450912
43.0586210,141.3509720
43.0586105,141.3493938
43.0586084,141.3526276
43.0586052,141.3491462
43.0586008,141.3526076
43.0585839,141.3492696
43.0585603,141.3490610
43.0585568,141.3497904
43.0585413,141.3487479
43.0585365,141.3524449
43.0585296,141.3477274
43.0585005,141.3485100
43.0584884,141.3541226
43.0584829,141.3483014
43.0584729,141.3480385
43.0584675,141.3559210
43.0584393,141.3550392
43.0584380,141.3527552
43.0584279,141.3478795
43.0584275,141.3550553
43.0583911,141.3474870
43.0583823,141.3550928
43.0583768,141.3510234
43.0583743,141.3550656
43.0583598,141.3550738
43.0583440,141.3529834
43.0583426,141.3527557
43.0583358,141.3560755
43.0583313,141.3574425
43.0583298,141.3550994
43.0583292,141.3523841
43.0583276,141.3557487
43.0583239,141.3559435
43.0583205,141.3527810
43.0583197,141.3550872
43.0583171,141.3541981
43.0583152,141.3557686
43.0583114,141.3559634
43.0583108,141.3556811
43.0583097,141.3574393
43.0583097,141.3555507
43.0583000,141.3556796
43.0582976,141.3556667
43.0582940,141.3556136
43.0582939,141.3558147
43.0582929,141.3462836
43.058292888888886,141.34628358333333
43.058292888888886,141.34628358333333
43.0582908,141.3556565
43.0582906,141.3558112
43.0582895,141.3524498
43.0582880,141.3549608
43.0582876,141.3556995
43.0582829,141.3569943
43.0582751,141.3463091
43.05827508333333,141.34630908333335
43.05827508333333,141.34630908333335
43.0582714,141.3553317
43.05827138888888,141.35533163888888
43.05827138888888,141.35533163888888
43.0582669,141.3572131
43.0582644,141.3557178
43.0582641,141.3571997
43.0582590,141.3529438
43.0582573,141.3555214
43.0582460,141.3562529
43.0582449,141.3555413
43.0582448,141.3529370
43.0582403,141.3555342
43.0582367,141.3552145
43.0582275,141.3551915
43.0582255,141.3557990
43.0582216,141.3522166
43.0582183,141.3551684
43.0582150,141.3552114
43.0582134,141.3552328
43.0582091,141.3551454
43.0582084,141.3529686
43.0582071,141.3528023
43.0582069,141.3528021
43.0582041,141.3576498
43.0582034,141.3559477
43.0582032,141.3463526
43.0582027,141.3546958
43.0582015,141.3543701
43.0582004,141.3528961
43.0581988,141.3525021
43.0581957,141.3526266
43.0581904,141.3544833
43.0581844,141.3522763
43.0581842,141.3551852
43.0581840,141.3528286
43.0581810,141.3552281
43.0581783,141.3551192
43.0581713,141.3528445
43.0581657,141.3459781
43.0581626,141.3551820
43.0581625,141.3529918
43.0581590,141.3524680
43.0581568,141.3529399
43.0581563,141.352168
43.0581563,141.352168
43.0581425,141.3529823
43.0581363,141.3529802
43.0581355,141.3523679
43.0581347,141.3523559
43.0581326,141.3528710
43.0581153,141.3558281
43.0581103,141.3522438
43.0581076,141.3529457
43.0581055,141.3523083
43.0581012,141.3522208
43.0580979,141.3522637
43.0580960,141.3522570
43.0580949,141.3525828
43.0580937,141.3529778
43.0580931,141.3529669
43.0580887,141.3522407
43.0580880,141.3530006
43.0580878,141.3528537
43.0580871,141.3522622
43.0580763,141.3522606
43.0580659,141.3528725
43.058056699999995,141.3550956
43.058056699999995,141.3550956
43.0580504,141.3521700
43.0580487,141.3521915
43.058048694444444,141.3521915
43.058048694444444,141.3521915
43.0580448,141.3529732
43.0580428,141.3521255
43.0580396,141.3521684
43.0580336,141.3528946
43.0580336,141.3521025
43.0580264,141.3446337
43.0580262,141.3431792
43.0580246,141.3525739
43.0580186,141.3456095
43.0580047,141.3576830
43.0579996,141.3521192
43.0579941,141.3553421
43.0579716,141.3559792
43.0579489,141.3558457
43.0579230,141.3572058
43.0579124,141.3530694
43.0579024,141.3528039
43.0578946,141.3574426
43.0578715,141.3452408
43.0578684,141.3525561
43.0578677,141.3570968
43.0578669,141.3526591
43.0578633,141.3573365
43.0578559,141.3573734
43.0578543,141.3573949
43.0578532,141.3576304
43.0578484,141.3525315
43.0578468,141.3525529
43.0578359,141.3570478
43.0578340,141.3571329
43.0578320,141.3560635
43.0578275,141.3434978
43.0578166,141.3561521
43.0578067,141.3573012
43.0578001,141.3569529
43.0577839,141.3552841
43.0577753,141.3569927
43.0577732,141.3552775
43.0577725,141.3527175
43.0577451,141.3539057
43.0577449,141.3561036
43.0577389,141.3563145
43.0577373,141.3563359
43.0577343,141.3520156
43.0577253,141.3560648
43.0577154,141.3560461
43.0577108,141.3563972
43.0577079,141.3560394
43.0577013,141.3521627
43.057701277777774,141.35216269444444
43.057701277777774,141.35216269444444
43.0576935,141.3545929
43.0576916,141.3556134
43.0576677,141.3515935
43.0576669,141.3529945
43.0576661,141.3554508
43.0576654,141.3513327
43.0576643,141.3526567
43.0576636,141.3529942
43.0576618,141.3558400
43.0576517,141.3560568
43.0576288,141.3553905
43.0576286,141.3559697
43.0576230,141.3553831
43.0575928,141.3527550
43.0575819,141.3552063
43.0575451,141.3551141
43.0575393,141.3549088
43.0575315,141.3545694
43.0575258,141.3451907
43.0575217,141.3549568
43.0575168,141.3549387
43.0575165,141.3549378
43.0575128,141.3549377
43.0574912,141.3527033
43.0574821,141.3545977
43.0574691,141.3529695
43.0574465,141.3541012
43.0574325,141.3526882
43.0574165,141.3533371
43.0574059,141.3537697
43.0573737,141.3512903
43.0573629,141.3512888
43.0573488,141.3528876
43.0573032,141.3527715
43.0572939,141.3551677
43.0572654,141.3531643
43.0572007,141.3541740
43.0571910,141.3527732
43.0571714,141.3526351
43.0570662,141.3527717
43.0569639,141.3528161
43.0568072,141.3529429
43.0566962,141.3529995
43.0566605,141.3530709
43.0565990,141.3528471
43.0564787,141.3515729
43.0563674,141.3516002
43.0563130,141.3531272
43.0561251,141.3532205
43.0559948,141.3533204
43.0559050,141.3532480
43.0558814,141.3534878
43.0558439,141.3544981
43.0558177,141.3542760
43.0558010,141.3539058
43.0557811,141.3543153
43.0557678,141.3531846
43.0557311,141.3516381
43.0557233,141.3543677
43.0557095,141.3516350
43.0556309,141.3543966
43.0555956,141.3534418
43.0555940,141.3536669
43.0554837,141.3543910
43.0554827,141.3539257
43.0554520,141.3541217
43.0554289,141.3543182
43.0554099,141.3543571
43.0554011,141.3534136
43.0553719,141.3543429
43.0553009,141.3543434
43.0551501,141.3543009
43.0551132,141.3536106
43.0550732,141.3535614
43.0548907,141.3536651
43.0544719,141.4142336
43.0500922,141.4165953
43.0473057,141.4363153
43.0459038,141.4432731
43.0431003,141.4596386
43.0413337,141.4618542
43.0402367,141.4755973
43.0390892,141.4726108
43.0385635,141.4711621
43.0381009,141.4746341
43.0370028,141.4776101
43.0367455,141.4802797
43.0359130,141.4792153
43.0312253,141.4824108
43.0293718,141.4827191
43.0286638,141.4716544
43.0191661,141.4847787
43.0157557,141.4871251
43.0072990,141.5077637
43.0047102,141.4937971
43.0033724,141.5352464
42.9954638,141.5223770
42.9941692,141.5481182
42.9920416,141.5696480
42.9655045,141.5676224
42.9635757,141.5680404
42.9591801,141.5687814
42.9187681,141.5732462
42.9141958,141.5735115
42.9095943,141.5738306
42.9061130,141.5744726
42.9052709,141.5740987
42.9004257,141.5743042
42.8879822,141.5803542
42.8828405,141.5865832
42.8827940,141.5865180
42.8827585,141.5868673
42.8824521,141.5870590
42.8819507,141.5876291
42.8792779,141.5908815
42.8784002,141.5918003
42.8763830,141.5942601
42.8748236,141.5961069
42.8728420,141.5984750
42.8714979,141.5999548
42.8695094,141.6023721
42.8668574,141.6055566
42.8661759,141.6063617
42.8634711,141.6095214
42.8631489,141.6100428
42.8602133,141.6133814
42.8594839,141.6143294
42.8568494,141.6174954
42.8562029,141.6182428
42.8533498,141.6215016
42.8529267,141.6221017
42.8500562,141.6253453
42.8496028,141.6260674
42.8468460,141.6291325
42.8459965,141.6303309
42.8427316,141.6343631
42.8422707,141.6351877
42.8395011,141.6382446
42.8361395,141.6422302
42.8330992,141.6458107
42.8307013,141.6488367
42.8302443,141.6478398
42.8302111,141.6479503
42.8301144,141.6476810
42.8301041,141.6480769
42.8299241,141.6483104
42.8297873,141.6484414
42.8296847,141.6485659
42.8295933,141.6486776
42.8295131,141.6488432
42.8294449,141.6489825
42.8293718,141.6507390
42.8293648,141.6469327
42.8293139,141.6491370
42.8292411,141.6467849
42.8292272,141.6492953
42.8291363,141.6494482
42.8291138,141.6466603
42.8290076,141.6516139
42.8289978,141.6495771
42.8289902,141.6465360
42.8288956,141.6516303
42.8288905,141.6463942
42.8288890,141.6527858
42.8288210,141.6496713
42.8288132,141.6515787
42.8287980,141.6517710
42.8287835,141.6462757
42.8287578,141.6517637
42.8286764,141.6461441
42.8286556,141.6498033
42.8286500,141.6515544
42.8286436,141.6517061
42.8286402,141.6516905
42.8286115,141.6515964
42.8286078,141.6515949
42.8285638,141.6460247
42.8285637,141.6499166
42.8285504,141.6516231
42.8285423,141.6516202
42.8285268,141.6515789
42.8285142,141.6500673
42.8284749,141.6502401
42.8284614,141.6518416
42.8284614,141.6511250
42.8284612,141.6511551
42.8284612,141.6511243
42.8284607,141.6511255
42.8284542,141.6516835
42.8284476,141.6459028
42.8284333,141.6511861
42.8284311,141.6517016
42.8284290,141.6518359
42.8284243,141.6511466
42.8284167,141.6518364
42.8283611,141.6503833
42.8283370,141.6504515
42.8283038,141.6457528
42.8282055,141.6506124
42.8282031,141.6506739
42.8282018,141.6526814
42.8281920,141.6520155
42.8281637,141.6456111
42.8281618,141.6506118
42.8281530,141.6505384
42.8281301,141.6504742
42.8281223,141.6520928
42.8281220,141.6520700
42.8281198,141.6504806
42.8281121,141.6520721
42.8280996,141.6520797
42.8280677,141.6455231
42.8280512,141.6505026
42.8280410,141.6503788
42.8280299,141.6521274
42.8280047,141.6505347
42.8279915,141.6504138
42.8279701,141.6505626
42.8279604,141.6453734
42.8279054,141.6505005
42.8278559,141.6452099
42.8278191,141.6506098
42.8277209,141.6450577
42.8276935,141.6508637
42.8276181,141.6509666
42.8276042,141.6449131
42.8275947,141.6509658
42.8275387,141.6506162
42.8274921,141.6508045
42.8274906,141.6448122
42.8273598,141.6446946
42.8273132,141.6505945
42.8272713,141.6446011
42.8272583,141.6446406
42.8272557,141.6445819
42.8271660,141.6443959
42.8270816,141.6442527
42.8269686,141.6440832
42.8269359,141.6531216
42.8268631,141.6439098
42.8267981,141.6497890
42.8267677,141.6438035
42.8266912,141.6495422
42.8266495,141.6436183
42.8265690,141.6434746
42.8264863,141.6433804
42.8264469,141.6492978
42.8264041,141.6432514
42.8263322,141.6431211
42.8262925,141.6490916
42.8262394,141.6429616
42.8261304,141.6427948
42.8261158,141.6488561
42.8260272,141.6426445
42.8260117,141.6495856
42.8259784,141.6486270
42.8259190,141.6425366
42.8257997,141.6483605
42.8257808,141.6426156
42.8257044,141.6427249
42.8256316,141.6481464
42.8255830,141.6428528
42.8254802,141.6478815
42.8254384,141.6430125
42.8253906,141.6430657
42.8253225,141.6476331
42.8252538,141.6432211
42.8251871,141.6474045
42.8251385,141.6433858
42.8250305,141.6435131
42.8249946,141.6471453
42.8249841,141.6471498
42.8249835,141.6471418
42.8249832,141.6471416
42.8249738,141.6470081
42.8248941,141.6436390
42.8248400,141.6467482
42.8247718,141.6437932
42.8246908,141.6464955
42.8246514,141.6439286
42.8245909,141.6438824
42.8245210,141.6437052
42.8244684,141.6461909
42.8243818,141.6435207
42.8243649,141.6459350
42.8242693,141.6433458
42.8241606,141.6432374
42.8241309,141.6456957
42.8239932,141.6431640
42.8239516,141.6454738
42.8239128,141.6475401
42.8238658,141.6432662
42.8237852,141.6453474
42.8237373,141.6434020
42.8236130,141.6435135
42.8236080,141.6450703
42.8234585,141.6448326
42.8234463,141.6436750
42.8234081,141.6439373
42.8233880,141.6438025
42.8233868,141.6453880
42.8233671,141.6447068
42.8233604,141.6440754
42.8233598,141.6491832
42.8233194,141.6440843
42.8233143,141.6438502
42.8233107,141.6442727
42.8233057,141.6443301
42.8232942,141.6442310
42.8232825,141.6436871
42.8232797,141.6492358
42.8232794,141.6437920
42.8232739,141.6436875
42.8232683,141.6436623
42.8232651,141.6440483
42.8232482,141.6441071
42.8231847,141.6439169
42.8231841,141.6437079
42.8231830,141.6437020
42.8231814,141.6438574
42.8231784,141.6438921
42.8231779,141.6438721
42.8231765,141.6438738
42.8231754,141.6438623
42.8231741,141.6439584
42.8231710,141.6439797
42.8231672,141.6435930
42.8231650,141.6440300
42.8231615,141.6439620
42.8231536,141.6435832
42.8231518,141.6441659
42.8231486,141.6437147
42.8231484,141.6439904
42.8231433,141.6435900
42.8231400,141.6438926
42.8231374,141.6435691
42.8231370,141.6440282
42.8231316,141.6437639
42.8231290,141.6439748
42.8231280,141.6438285
42.8231271,141.6438323
42.8231262,141.6438312
42.8231262,141.6438283
42.8231238,141.6438308
42.8231238,141.6437016
42.8231237,141.6440611
42.8231232,141.6438345
42.8231205,141.6438408
42.8231197,141.6438380
42.8231193,141.6438333
42.8231186,141.6438357
42.8231185,141.6439735
42.8231183,141.6438440
42.8231181,141.6438396
42.8231180,141.6439691
42.8231179,141.6438279
42.8231169,141.6438557
42.8231167,141.6438440
42.8231162,141.6440296
42.8231157,141.6438663
42.8231143,141.6438369
42.8231127,141.6438490
42.8231123,141.6438717
42.8231093,141.6438825
42.8231092,141.6438709
42.8231088,141.6438717
42.8231079,141.6438565
42.8231070,141.6438958
42.8231058,141.6438985
42.8231055,141.6438602
42.8231053,141.6438992
42.8231050,141.6438630
42.8231049,141.6438949
42.8231044,141.6438992
42.8231041,141.6440321
42.8231036,141.6438979
42.8231013,141.6439006
42.8230982,141.6438693
42.8230980,141.6438690
42.8230980,141.6438687
42.8230971,141.6436778
42.8230966,141.6439015
42.8230962,141.6439021
42.8230961,141.6439035
42.8230947,141.6439018
42.8230943,141.6439007
42.8230932,141.6438998
42.8230929,141.6438761
42.8230925,141.6438990
42.8230921,141.6439000
42.8230920,141.6438969
42.8230916,141.6438989
42.8230904,141.6439006
42.8230900,141.6437766
42.8230896,141.6437867
42.8230871,141.6439042
42.8230870,141.6439044
42.8230855,141.6439067
42.8230854,141.6439101
42.8230851,141.6440344
42.8230844,141.6439157
42.8230843,141.6439138
42.8230841,141.6439227
42.8230841,141.6439172
42.8230840,141.6439148
42.8230839,141.6439138
42.8230837,141.6439240
42.8230835,141.6439188
42.8230820,141.6439236
42.8230805,141.6439883
42.8230799,141.6437702
42.8230789,141.6438756
42.8230785,141.6439193
42.8230780,141.6438898
42.8230780,141.6438859
42.8230775,141.6439191
42.8230774,141.6440482
42.8230771,141.6438800
42.8230759,141.6438442
42.8230756,141.6439198
42.8230753,141.6439233
42.8230750,141.6439214
42.8230748,141.6439213
42.8230745,141.6441103
42.8230740,141.6439223
42.8230736,141.6439196
42.8230732,141.6437675
42.8230727,141.6438978
42.8230726,141.6438907
42.8230725,141.6438235
42.8230712,141.6439243
42.8230662,141.6439252
42.8230657,141.6438236
42.8230643,141.6439220
42.8230642,141.6440206
42.8230638,141.6439930
42.8230621,141.6438224
42.8230618,141.6440533
42.8230604,141.6439499
42.8230599,141.6440691
42.8230592,141.6439272
42.8230586,141.6439013
42.8230586,141.6437181
42.8230583,141.6439613
42.8230578,141.6439599
42.8230577,141.6439483
42.8230577,141.6439480
42.8230574,141.6440656
42.8230565,141.6438357
42.8230564,141.6439277
42.8230561,141.6439747
42.8230552,141.6438134
42.8230550,141.6441314
42.8230549,141.6439542
42.8230547,141.6439611
42.8230544,141.6439575
42.8230542,141.6434422
42.8230541,141.6439641
42.8230539,141.6439280
42.8230534,141.6439318
42.8230533,141.6439162
42.8230532,141.6439202
42.8230528,141.6439592
42.8230528,141.6439539
42.8230527,141.6439604
42.8230521,141.6439620
42.8230518,141.6438158
42.8230517,141.6439619
42.8230517,141.6438950
42.8230516,141.6439623
42.8230515,141.6441048
42.8230514,141.6439506
42.8230510,141.6439667
42.8230510,141.6439285
42.8230508,141.6439121
42.8230504,141.6438068
42.8230504,141.6437979
42.8230500,141.6439500
42.8230499,141.6439730
42.8230498,141.6438593
42.8230497,141.6439180
42.8230490,141.6439526
42.8230484,141.6439516
42.8230482,141.6439470
42.8230481,141.6439293
42.8230480,141.6439528
42.8230478,141.6439462
42.8230476,141.6439560
42.8230476,141.6439411
42.8230473,141.6439191
42.8230472,141.6442790
42.8230471,141.6439514
42.8230470,141.6439421
42.8230470,141.6438717
42.8230469,141.6439203
42.8230469,141.6438110
42.8230463,141.6439290
42.8230463,141.6439244
42.8230462,141.6439437
42.8230462,141.6439243
42.8230461,141.6439460
42.8230460,141.6439289
42.8230459,141.6439553
42.8230459,141.6439297
42.8230459,141.6439275
42.8230457,141.6439292
42.8230457,141.6439262
42.8230456,141.6439272
42.8230455,141.6439459
42.8230454,141.6439547
42.8230454,141.6439272
42.8230453,141.6439581
42.8230452,141.6439303
42.8230451,141.6439331
42.8230450,141.6439522
42.8230450,141.6439519
42.8230450,141.6439308
42.8230449,141.6439254
42.8230447,141.6439389
42.8230446,141.6439300
42.8230445,141.6439545
42.8230444,141.6439298
42.8230442,141.6439272
42.8230441,141.6439566
42.8230439,141.6439298
42.8230435,141.6438082
42.8230429,141.6438901
42.8230424,141.6439292
42.8230419,141.6439586
42.8230416,141.6439594
42.8230408,141.6439608
42.8230407,141.6438860
42.8230404,141.6439570
42.8230401,141.6439310
42.8230398,141.6439633
42.8230397,141.6438003
42.8230395,141.6439341
42.8230379,141.6439289
42.8230375,141.6439310
42.8230370,141.6439318
42.8230366,141.6439651
42.8230360,141.6439629
42.8230358,141.6439214
42.8230355,141.6439325
42.8230353,141.6438778
42.8230350,141.6439335
42.8230348,141.6440689
42.8230345,141.6440238
42.8230337,141.6439314
42.8230319,141.6438483
42.8230318,141.6439767
42.8230314,141.6440290
42.8230299,141.6438765
42.8230294,141.6436230
42.8230291,141.6438519
42.8230290,141.6442292
42.8230286,141.6439327
42.8230282,141.6439402
42.8230274,141.6438893
42.8230271,141.6439396
42.8230266,141.6438559
42.8230251,141.6439444
42.8230249,141.6439463
42.8230246,141.6438656
42.8230245,141.6439456
42.8230240,141.6439341
42.8230235,141.6439468
42.8230224,141.6435256
42.8230222,141.6439481
42.8230222,141.6439473
42.8230219,141.6439455
42.8230214,141.6439462
42.8230211,141.6439351
42.8230210,141.6438429
42.8230208,141.6439459
42.8230201,141.6439816
42.8230201,141.6438433
42.8230199,141.6439379
42.8230197,141.6443250
42.8230192,141.6438556
42.8230190,141.6439437
42.8230187,141.6438452
42.8230185,141.6439437
42.8230181,141.6439435
42.8230181,141.6438942
42.8230177,141.6439393
42.8230174,141.6439452
42.8230173,141.6439399
42.8230169,141.6438913
42.8230167,141.6438464
42.8230166,141.6440455
42.8230166,141.6439447
42.8230163,141.6439402
42.8230162,141.6439067
42.8230159,141.6437645
42.8230157,141.6439407
42.8230156,141.6439372
42.8230155,141.6439366
42.8230154,141.6439384
42.8230152,141.6439906
42.8230151,141.6438476
42.8230149,141.6441723
42.8230147,141.6439417
42.8230144,141.6439761
42.8230140,141.6439373
42.8230137,141.6439432
42.8230136,141.6438523
42.8230134,141.6438497
42.8230133,141.6441847
42.8230130,141.6441828
42.8230130,141.6439392
42.8230126,141.6439391
42.8230114,141.6437822
42.8230110,141.6441853
42.8230110,141.6439363
42.8230107,141.6439393
42.8230106,141.6438523
42.8230101,141.6441005
42.8230096,141.6438919
42.8230094,141.6440598
42.8230093,141.6442190
42.8230092,141.6439373
42.8230090,141.6439454
42.8230083,141.6439635
42.8230083,141.6439405
42.8230080,141.6435406
42.8230076,141.6435529
42.8230075,141.6441817
42.8230075,141.6440149
42.8230075,141.6439445
42.8230073,141.6439268
42.8230072,141.6441699
42.8230067,141.6441432
42.8230067,141.6439012
42.8230064,141.6437504
42.8230062,141.6441825
42.8230061,141.6441774
42.8230059,141.6441821
42.8230057,141.6441792
42.8230056,141.6441760
42.8230051,141.6439423
42.8230051,141.6438669
42.8230050,141.6439821
42.8230049,141.6437943
42.8230048,141.6439453
42.8230047,141.6441779
42.8230046,141.6441762
42.8230046,141.6440269
42.8230044,141.6439419
42.8230043,141.6438977
42.8230037,141.6438869
42.8230036,141.6441791
42.8230036,141.6438586
42.8230034,141.6441784
42.8230032,141.6441787
42.8230029,141.6439430
42.8230028,141.6441806
42.8230026,141.6436819
42.8230024,141.6441281
42.8230023,141.6439473
42.8230021,141.6441754
42.8230021,141.6439448
42.8230021,141.6438800
42.8230015,141.6441772
42.8230014,141.6438615
42.8230013,141.6440322
42.8230011,141.6439864
42.8230009,141.6439457
42.8230008,141.6441685
42.8230007,141.6441870
42.8230006,141.6439462
42.8230005,141.6440400
42.8230003,141.6440309
42.8230002,141.6440345
42.8230001,141.6440391
42.8229998,141.6440374
42.8229997,141.6439628
42.8229996,141.6440395
42.8229996,141.6440273
42.8229995,141.6440369
42.8229995,141.6438794
42.8229994,141.6440392
42.8229994,141.6440309
42.8229992,141.6440325
42.8229991,141.6440707
42.8229990,141.6441660
42.8229989,141.6440712
42.8229989,141.6440265
42.8229988,141.6440692
42.8229987,141.6440386
42.8229985,141.6439550
42.8229980,141.6440161
42.8229979,141.6438824
42.8229978,141.6440176
42.8229976,141.6440661
42.8229975,141.6441665
42.8229975,141.6440163
42.8229975,141.6440161
42.8229973,141.6440179
42.8229973,141.6439456
42.8229973,141.6438790
42.8229972,141.6440723
42.8229972,141.6439492
42.8229971,141.6441655
42.8229971,141.6440724
42.8229970,141.6439467
42.8229970,141.6438792
42.8229970,141.6438786
42.8229969,141.6440158
42.8229968,141.6440732
42.8229968,141.6439485
42.8229967,141.6441648
42.8229966,141.6440630
42.8229965,141.6440196
42.8229963,141.6440275
42.8229962,141.6440203
42.8229962,141.6439475
42.8229960,141.6441630
42.8229959,141.6440264
42.8229958,141.6439450
42.8229958,141.6438765
42.8229955,141.6438896
42.8229954,141.6440429
42.8229953,141.6440769
42.8229953,141.6440216
42.8229951,141.6440616
42.8229950,141.6440752
42.8229950,141.6440748
42.8229949,141.6440235
42.8229947,141.6440750
42.8229947,141.6439477
42.8229945,141.6438827
42.8229944,141.6441655
42.8229943,141.6440589
42.8229943,141.6440249
42.8229943,141.6440164
42.8229942,141.6440568
42.8229942,141.6439465
42.8229940,141.6439475
42.8229940,141.6439458
42.8229939,141.6440783
42.8229938,141.6440531
42.8229938,141.6439473
42.8229937,141.6441632
42.8229937,141.6440527
42.8229937,141.6440276
42.8229937,141.6440163
42.8229936,141.6439473
42.8229935,141.6440578
42.8229935,141.6440524
42.8229934,141.6440524
42.8229934,141.6440523
42.8229933,141.6440525
42.8229933,141.6439466
42.8229931,141.6440540
42.8229931,141.6438926
42.8229930,141.6431941
42.8229927,141.6438804
42.8229926,141.6440517
42.8229926,141.6439351
42.8229924,141.6438820
42.8229923,141.6441458
42.8229922,141.6440811
42.8229920,141.6441433
42.8229919,141.6441567
42.8229919,141.6440614
42.8229916,141.6441427
42.8229915,141.6440499
42.8229914,141.6441474
42.8229913,141.6441522
42.8229913,141.6438939
42.8229912,141.6441433
42.8229912,141.6440662
42.8229911,141.6439652
42.8229911,141.6439492
42.8229910,141.6441434
42.8229910,141.6439531
42.8229909,141.6440496
42.8229905,141.6441290
42.8229905,141.6439088
42.8229903,141.6441290
42.8229902,141.6440847
42.8229901,141.6441332
42.8229900,141.6441295
42.8229900,141.6440637
42.8229899,141.6440479
42.8229896,141.6441306
42.8229895,141.6440171
42.8229894,141.6439652
42.8229894,141.6439383
42.8229893,141.6439644
42.8229893,141.6438794
42.8229892,141.6441583
42.8229891,141.6439647
42.8229890,141.6435894
42.8229889,141.6440871
42.8229889,141.6439638
42.8229888,141.6439185
42.8229887,141.6440828
42.8229886,141.6440972
42.8229883,141.6440465
42.8229883,141.6439012
42.8229882,141.6439508
42.8229881,141.6439617
42.8229878,141.6441960
42.8229878,141.6440862
42.8229877,141.6438939
42.8229875,141.6438971
42.8229874,141.6438977
42.8229873,141.6442052
42.8229873,141.6439648
42.8229868,141.6439638
42.8229866,141.6440553
42.8229860,141.6440548
42.8229859,141.6440387
42.8229858,141.6439590
42.8229857,141.6439666
42.8229857,141.6439629
42.8229856,141.6439636
42.8229855,141.6439351
42.8229855,141.6438997
42.8229853,141.6440514
42.8229853,141.6439582
42.8229853,141.6439563
42.8229852,141.6439635
42.8229852,141.6435455
42.8229851,141.6439604
42.8229845,141.6440713
42.8229845,141.6439524
42.8229843,141.6440561
42.8229843,141.6439487
42.8229843,141.6438988
42.8229842,141.6439480
42.8229840,141.6441682
42.8229839,141.6440395
42.8229839,141.6440183
42.8229838,141.6440704
42.8229838,141.6439018
42.8229837,141.6439646
42.8229837,141.6439319
42.8229836,141.6439639
42.8229836,141.6439019
42.8229835,141.6440570
42.8229835,141.6439701
42.8229834,141.6439516
42.8229834,141.6439058
42.8229833,141.6439676
42.8229833,141.6439328
42.8229833,141.6439319
42.8229831,141.6441149
42.8229831,141.6439316
42.8229829,141.6440750
42.8229829,141.6439324
42.8229828,141.6440650
42.8229828,141.6439689
42.8229827,141.6439332
42.8229826,141.6440718
42.8229825,141.6439308
42.8229824,141.6440716
42.8229824,141.6439495
42.8229824,141.6439480
42.8229824,141.6439425
42.8229822,141.6440539
42.8229820,141.6440369
42.8229820,141.6439333
42.8229820,141.6439325
42.8229819,141.6440187
42.8229819,141.6439634
42.8229819,141.6439323
42.8229815,141.6440552
42.8229815,141.6439688
42.8229815,141.6439509
42.8229812,141.6440545
42.8229811,141.6440527
42.8229807,141.6439683
42.8229807,141.6439312
42.8229807,141.6437271
42.8229806,141.6440701
42.8229806,141.6440665
42.8229805,141.6439614
42.8229805,141.6439482
42.8229804,141.6440695
42.8229804,141.6440372
42.8229803,141.6440716
42.8229803,141.6436555
42.8229802,141.6439415
42.8229801,141.6440332
42.8229801,141.6439492
42.8229799,141.6440503
42.8229799,141.6439668
42.8229799,141.6439547
42.8229799,141.6439502
42.8229798,141.6440355
42.8229798,141.6439416
42.8229797,141.6440696
42.8229797,141.6440637
42.8229797,141.6439547
42.8229795,141.6440579
42.8229795,141.6440351
42.8229794,141.6440325
42.8229792,141.6440671
42.8229792,141.6439462
42.8229792,141.6439314
42.8229791,141.6440350
42.8229791,141.6440347
42.8229791,141.6440327
42.8229791,141.6440192
42.8229791,141.6439312
42.8229791,141.6439306
42.8229790,141.6440314
42.8229790,141.6439306
42.8229788,141.6440715
42.8229788,141.6440323
42.8229788,141.6439751
42.8229788,141.6439746
42.8229788,141.6439441
42.8229787,141.6439305
42.8229786,141.6440710
42.8229786,141.6440683
42.8229786,141.6439459
42.8229786,141.6439302
42.8229785,141.6440197
42.8229785,141.6439551
42.8229784,141.6440652
42.8229784,141.6439752
42.8229782,141.6440713
42.8229782,141.6439509
42.8229779,141.6440680
42.8229779,141.6439486
42.8229779,141.6437890
42.8229777,141.6440677
42.8229777,141.6440671
42.8229777,141.6439712
42.8229776,141.6439462
42.8229775,141.6439839
42.8229775,141.6439516
42.8229774,141.6440733
42.8229774,141.6440731
42.8229773,141.6439506
42.8229772,141.6441999
42.8229772,141.6439450
42.8229771,141.6439475
42.8229771,141.6439444
42.8229770,141.6440333
42.8229770,141.6439157
42.8229768,141.6440310
42.8229768,141.6439774
42.8229766,141.6440494
42.8229766,141.6439473
42.8229765,141.6440697
42.8229765,141.6440205
42.8229761,141.6441200
42.8229761,141.6439439
42.8229758,141.6441158
42.8229755,141.6440698
42.8229755,141.6440660
42.8229752,141.6438366
42.8229750,141.6440276
42.8229749,141.6440345
42.8229749,141.6440020
42.8229748,141.6440633
42.8229748,141.6439526
42.8229738,141.6440369
42.8229735,141.6440646
42.8229735,141.6440299
42.8229733,141.6440650
42.8229731,141.6440387
42.8229730,141.6439229
